NUMERO DE INVENTARIO ;DENOMINACAO DE IMOBILIZADO;incorporacao em;IDADES DOS  INTENS ;LOCALIZACAO;LOCALIZACAO_NO_SAP
1230330;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230331;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230332;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230333;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230334;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230335;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230337;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230338;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230339;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230340;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230341;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230343;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230344;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230345;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230346;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1230348;CADEIRA CONCHA INFANTIL VERMELHA/ CEQUIPEL;08/03/2017;7;11170039;SALA_DE_AULA_02
1206244;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170039;SALA_DE_AULA_02
1352901;FLIP CHART 700 X 1000MM ALUMINIO;30/06/2020;3;11170039;SALA_DE_AULA_02
1195644;MESA EM L C/COMPLEMENTO CIRCULAR - LACHI;16/12/2014;9;11170039;SALA_DE_AULA_02
1223774;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1223775;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1223776;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1223777;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1223778;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1223779;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1223780;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1223782;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170039;SALA_DE_AULA_02
1227334;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170039;SALA_DE_AULA_02
1227374;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170039;SALA_DE_AULA_02
1142966;PROJETOR MULTIMIDIA S/ SUPORTE-POWERLITE X24-EPSON;13/02/2014;10;11170039;SALA_DE_AULA_02
1220763;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170039;SALA_DE_AULA_02
1220764;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170039;SALA_DE_AULA_02
1223850;ARMARIO ALTO POST FORM CINZA C/2 PORTAS/MODILAC;11/02/2017;7;11170040;SALA_DE_AULA_03
1227312;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170040;SALA_DE_AULA_03
1227339;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170040;SALA_DE_AULA_03
1367458;APARELHO DE BLU-RAY 3D;04/12/2020;3;11170041;BIBLIOTECA
1226183;ARMARIO BAIXO 2 PRATELEIRAS - MODILAC;20/02/2017;7;11170041;BIBLIOTECA
1219426;ARMARIO BAIXO 880X800X500MM 2 PRAT./KROLL;05/01/2017;7;11170041;BIBLIOTECA
1162616;ARQUIVO DE ACO C/GAVETAS P/PASTA SUSP-TSW;19/05/2014;9;11170041;BIBLIOTECA
1166384;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166386;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166387;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166388;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166389;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166390;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166391;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166393;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166395;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166396;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166397;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166398;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166399;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166400;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166401;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166402;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166404;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166405;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166406;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166407;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166408;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166409;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166411;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166412;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166416;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166418;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166419;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166420;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166421;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166423;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1166424;CADEIRA EMPILHAVEL S/BRACOS VERMELHA-WRP;03/06/2014;9;11170041;BIBLIOTECA
1206247;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170041;BIBLIOTECA
1206251;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170041;BIBLIOTECA
1138417;CAIXA ESTANTE 320X500X600MM DUPLA-EXPERT;06/01/2014;10;11170041;BIBLIOTECA
1496667;COMPUTADOR INTEGRADO TOUCH SCREEN;31/01/2023;1;11170041;BIBLIOTECA
1145180;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145181;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145182;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145183;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145184;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145185;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145186;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145187;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145188;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145189;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145190;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145191;ESTANTE BIBLIOTECA FACE SIMPLES-03 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145192;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145193;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145194;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145195;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145196;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145197;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145198;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145199;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145200;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145201;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145202;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145203;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145204;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145205;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145206;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145207;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145208;ESTANTE BIBLIOTECA-FACE SIMPLES-05 PRATELEIRAS-W3;26/02/2014;10;11170041;BIBLIOTECA
1145209;ESTANTE P/REVISTAS E PERIODICOS-05 PRATELEIRAS;26/02/2014;10;11170041;BIBLIOTECA
1186250;IMPRESSORA TERMICA COM CONEXAO USB-GPRINTER;21/10/2014;9;11170041;BIBLIOTECA
1534260;IMPRESSORA TERMICA CUPOM C/CONEXAO USB;29/01/2024;0;11170041;BIBLIOTECA
1182057;LEITOR BIOMETRICO DE DIGITAIS 14X16MM - SUPREMA;29/09/2014;9;11170041;BIBLIOTECA
1195646;MESA EM L C/COMPLEMENTO CIRCULAR - LACHI;16/12/2014;9;11170041;BIBLIOTECA
1226193;MESA P/MICROCOMPUTADOR 2 PLANOS - MODILAC;20/02/2017;7;11170041;BIBLIOTECA
1226194;MESA P/MICROCOMPUTADOR 2 PLANOS - MODILAC;20/02/2017;7;11170041;BIBLIOTECA
1226199;MESA PENTAGONAL BIBLIOTECA BORDA VERMELHO-MODILAC;20/02/2017;7;11170041;BIBLIOTECA
1226203;MESA PENTAGONAL BIBLIOTECA BORDA VERMELHO-MODILAC;20/02/2017;7;11170041;BIBLIOTECA
1226205;MESA PENTAGONAL BIBLIOTECA BORDA VERMELHO-MODILAC;20/02/2017;7;11170041;BIBLIOTECA
1173659;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170041;BIBLIOTECA
1223801;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170041;BIBLIOTECA
1223824;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170041;BIBLIOTECA
1223834;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170041;BIBLIOTECA
1223838;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170041;BIBLIOTECA
1227313;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170041;BIBLIOTECA
1227321;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170041;BIBLIOTECA
1227325;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170041;BIBLIOTECA
1227358;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170041;BIBLIOTECA
1227366;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170041;BIBLIOTECA
1227370;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170041;BIBLIOTECA
1500090;PROJETOR MULTIMIDIA INTERATIVO;23/02/2023;1;11170041;BIBLIOTECA
1174080;TELEVISAO LED 55 POLEGADAS FULL HD - SAMSUNG;24/06/2014;9;11170041;BIBLIOTECA
1308552;ACCESS POINT PARA USO INDOOR;03/07/2019;4;11170042;PATIO_PAVILHAO_01
1308560;ACCESS POINT PARA USO INDOOR;03/07/2019;4;11170042;PATIO_PAVILHAO_01
1219260;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219262;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219264;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219265;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219266;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219268;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219269;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219270;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219271;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1219273;BANCO DE MADEIRA C/ESTRUTURA TUBULAR/ STILOS;02/01/2017;7;11170042;PATIO_PAVILHAO_01
1283193;BEBEDOURO C REFRIGERACAO TIPO BRAILE PDF300 - IBBL;30/09/2018;5;11170042;PATIO_PAVILHAO_01
1283194;BEBEDOURO C REFRIGERACAO TIPO BRAILE PDF300 - IBBL;30/09/2018;5;11170042;PATIO_PAVILHAO_01
1283195;BEBEDOURO C REFRIGERACAO TIPO BRAILE PDF300 - IBBL;30/09/2018;5;11170042;PATIO_PAVILHAO_01
1283196;BEBEDOURO C REFRIGERACAO TIPO BRAILE PDF300 - IBBL;30/09/2018;5;11170042;PATIO_PAVILHAO_01
1150836;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150837;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150838;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150839;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150840;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150841;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150842;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150843;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150844;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150845;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150847;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150848;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150849;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150850;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150851;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150852;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150853;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150854;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150855;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150857;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150858;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150859;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150860;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150861;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150862;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150863;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150864;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150865;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150866;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150867;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150868;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150869;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150870;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150871;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150872;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150873;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150874;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150875;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150876;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150910;CADEIRA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1494260;CLIMATIZADOR EVAPORATIVO 220V;15/12/2022;1;11170042;PATIO_PAVILHAO_01
1494261;CLIMATIZADOR EVAPORATIVO 220V;15/12/2022;1;11170042;PATIO_PAVILHAO_01
1494262;CLIMATIZADOR EVAPORATIVO 220V;15/12/2022;1;11170042;PATIO_PAVILHAO_01
1494263;CLIMATIZADOR EVAPORATIVO 220V;15/12/2022;1;11170042;PATIO_PAVILHAO_01
1286839;DESFIBRILADOR EXTERNO AUTOMATICO - FUTURA;03/12/2018;5;11170042;PATIO_PAVILHAO_01
1415079;DISPLAY EXPOSITOR DE REVISTA;19/11/2021;2;11170042;PATIO_PAVILHAO_01
1032666;JOGO DE XADREZ GIGANTE;09/03/2012;12;11170042;PATIO_PAVILHAO_01
1178905;MESA DE CENTRO QUADRADA 600MM PLATINA-BELO;01/09/2014;9;11170042;PATIO_PAVILHAO_01
1178906;MESA DE CENTRO QUADRADA 600MM PLATINA-BELO;01/09/2014;9;11170042;PATIO_PAVILHAO_01
1219025;MESA P/TÊNIS - KLOPF;23/12/2016;7;11170042;PATIO_PAVILHAO_01
1150916;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150917;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150918;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150919;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150920;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150921;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150922;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150923;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150924;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1150925;MESA PARA REFEITORIO - MECA;01/04/2014;10;11170042;PATIO_PAVILHAO_01
1220811;QUADRO BRANCO MAGNETICO MOVEL/ SOUZA;18/01/2017;7;11170042;PATIO_PAVILHAO_01
1164278;SOFA DIRET/RECEP.02LUG.C/BRACO-VINIL PRETO-CONTE;28/05/2014;9;11170042;PATIO_PAVILHAO_01
1164279;SOFA DIRET/RECEP.02LUG.C/BRACO-VINIL PRETO-CONTE;28/05/2014;9;11170042;PATIO_PAVILHAO_01
1164281;SOFA DIRET/RECEP.02LUG.C/BRACO-VINIL PRETO-CONTE;28/05/2014;9;11170042;PATIO_PAVILHAO_01
1176204;SOFA MODULAR 03 LUGARES VERMELHO - MAQMOVEIS;17/07/2014;9;11170042;PATIO_PAVILHAO_01
1176205;SOFA MODULAR 03 LUGARES VERMELHO - MAQMOVEIS;17/07/2014;9;11170042;PATIO_PAVILHAO_01
1291063;TELEVISOR SMART 55 POLEGADAS 4K / PHILIPS;13/02/2019;5;11170042;PATIO_PAVILHAO_01
1223887;ARMARIO ALTO POST FORM CINZA C/2 PORTAS/MODILAC;11/02/2017;7;11170043;COZINHA
1170544;BALANCA ELETRONICA BANCADA 30KG 110/220V-KCR;14/06/2014;9;11170043;COZINHA
1170545;BALANCA ELETRONICA BANCADA 30KG 110/220V-KCR;14/06/2014;9;11170043;COZINHA
1170546;BALANCA ELETRONICA PLATAFORMA 200/300KG-LIDER;14/06/2014;9;11170043;COZINHA
1196981;BATEDEIRA PLANETARIA INDUSTRIAL 5L 220V SKYMSEN;20/01/2015;9;11170043;COZINHA
909320;BATEDEIRA SEMI-INDUSTRIAL-SKYMSEN;09/12/2010;13;11170043;COZINHA
1116839;BEBEDOURO ELETRICO DE MESA P/ GARRAFAO;22/08/2013;10;11170043;COZINHA
1160973;CADEIRA C/BRACO E PRANCHETA DIR. CINZA-FRISOKAR;16/05/2014;10;11170043;COZINHA
1201353;CADEIRA FIXA TECIDO PRETO - FRISOKAR;13/02/2015;9;11170043;COZINHA
1206249;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170043;COZINHA
1375487;CAFETEIRA ELETRICA INDUSTRIAL 10L 220V;11/02/2021;3;11170043;COZINHA
1195032;CAIXA TERMICA HORIZ. P/ALIMENTOS-CONTERM-CAMBRO;04/12/2014;9;11170043;COZINHA
1195033;CAIXA TERMICA HORIZ. P/ALIMENTOS-CONTERM-CAMBRO;04/12/2014;9;11170043;COZINHA
1195034;CAIXA TERMICA HORIZ. P/ALIMENTOS-CONTERM-CAMBRO;04/12/2014;9;11170043;COZINHA
1195035;CAIXA TERMICA HORIZ. P/ALIMENTOS-CONTERM-CAMBRO;04/12/2014;9;11170043;COZINHA
1195036;CAIXA TERMICA HORIZ. P/ALIMENTOS-CONTERM-CAMBRO;04/12/2014;9;11170043;COZINHA
1195037;CAIXA TERMICA HORIZ. P/ALIMENTOS-CONTERM-CAMBRO;04/12/2014;9;11170043;COZINHA
1287061;CARRO C/2 PLANOS LISO - SULFISA;12/12/2018;5;11170043;COZINHA
1287062;CARRO C/2 PLANOS LISO - SULFISA;12/12/2018;5;11170043;COZINHA
1207862;CARRO C/3 PLANOS LISO - R9 CAR-3P;03/07/2015;8;11170043;COZINHA
1287060;CARRO C/3 PLANOS LISO - SULFISA;12/12/2018;5;11170043;COZINHA
801756;CARRO COM 03 PLANOS LISO;13/04/2009;15;11170043;COZINHA
902078;CARRO PLATAFORMA;06/12/2010;13;11170043;COZINHA
902079;CARRO PLATAFORMA;06/12/2010;13;11170043;COZINHA
1207863;CARRO PLATAFORMA P/TRANSP.COZINHAS - R9 CAR-PLAST;03/07/2015;8;11170043;COZINHA
